"","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","y","sex.Female","sex.Male","age_cat.25...45","age_cat.Greater.than.45","age_cat.Less.than.25","race.African.American","race.Asian","race.Caucasian","race.Hispanic","race.Native.American","race.Other","c_charge_degree.F","c_charge_degree.M","c_charge_degree.O","groupAssignment"
"8976",0,0,0,3,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"8977",0,0,0,3,-39,40,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"8978",0,0,0,1,-12,13,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"8979",0,0,0,1,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"8980",0,0,0,9,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"8981",0,0,0,1,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"8982",0,0,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"8983",0,0,0,10,-28,28,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"8984",0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"8985",0,0,2,0,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"8986",0,0,0,0,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"8987",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"8988",0,0,0,12,NA,848,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"8989",0,0,0,9,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"8990",0,0,0,9,17,124,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"8991",0,0,0,1,-1,1,-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"8992",0,0,0,3,-1,1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"8993",0,0,0,5,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"8994",0,0,0,3,-130,130,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"8995",0,0,0,9,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"8996",0,0,0,0,-1,1,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"8997",0,0,1,0,0,0,-1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"8998",0,0,0,0,-4,4,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"8999",0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2
"9000",0,0,0,19,-31,31,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9001",0,0,5,0,-1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2
"9002",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
"9003",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9004",0,0,0,2,0,1760,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"9005",0,0,4,2,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9006",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9007",0,0,0,0,0,0,-1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"9008",0,0,0,4,-161,2,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9009",0,0,0,1,0,0,-1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"9010",0,0,1,1,123,555,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9011",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"9012",0,0,0,0,0,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9013",1,0,0,10,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9014",0,0,0,9,-1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"9015",0,0,0,1,-1,1,-1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"9016",0,0,0,5,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"9017",5,0,2,4,7,138,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9018",0,0,0,0,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9019",0,0,0,3,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"9020",0,0,0,0,0,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9021",0,0,0,0,-1,1,-1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"9022",0,0,1,8,-8,8,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"9023",0,0,0,1,-69,69,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9024",0,0,0,1,NA,1785,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"9025",0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9026",0,0,0,9,-1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9027",0,0,0,0,0,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9028",0,0,0,4,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9029",0,0,0,6,841,127,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9030",0,0,0,4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9031",0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9032",0,0,0,18,48,77,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9033",0,1,3,1,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9034",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9035",1,0,0,18,-366,336,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9036",0,0,0,0,-3,3,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9037",0,0,0,2,-1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"9038",1,0,0,6,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9039",0,0,0,1,-45,45,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"9040",0,0,0,2,-10,10,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"9041",0,0,0,7,-1,1,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"9042",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9043",0,0,4,1,-24,24,-1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"9044",0,0,0,1,-4,4,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9045",0,0,0,7,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9046",0,0,0,2,-25,25,-1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"9047",0,0,0,0,-1,1,-1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"9048",0,2,2,13,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9049",0,0,0,0,0,1,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"9050",0,0,0,1,-1,1,-1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"9051",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"9052",0,2,2,27,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9053",0,0,0,2,-28,28,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9054",0,0,0,0,-2,2,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9055",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9056",0,0,0,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"9057",0,0,0,1,NA,323,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9058",0,0,0,9,-12,12,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"9059",0,0,0,5,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9060",0,0,0,3,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9061",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"9062",0,0,0,7,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9063",0,0,0,3,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9064",0,0,0,3,0,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9065",0,0,0,1,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9066",0,0,0,3,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9067",0,0,0,0,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9068",0,0,0,6,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9069",1,2,1,6,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9070",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9071",0,0,0,1,NA,1001,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"9072",1,0,0,7,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9073",0,0,0,3,0,0,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9074",0,0,0,1,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"9075",0,0,0,3,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"9076",0,0,0,1,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9077",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9078",0,0,0,1,-2,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9079",0,0,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"9080",0,0,0,2,0,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9081",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9082",0,0,0,4,0,4200,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9083",0,0,0,14,-1,0,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"9084",0,1,2,4,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"9085",0,0,0,5,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9086",0,0,0,2,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9087",0,0,0,0,-1,2,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9088",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9089",0,0,0,2,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9090",0,0,0,1,-14,14,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"9091",0,0,1,5,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9092",0,0,0,1,-2,2,-1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"9093",0,0,1,0,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"9094",0,0,0,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9095",0,0,0,2,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9096",0,0,0,5,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9097",0,0,0,4,624,72,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9098",0,0,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"9099",0,0,0,2,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9100",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9101",0,0,1,0,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9102",0,0,0,1,-12,12,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9103",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9104",0,0,1,3,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9105",0,0,0,2,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9106",0,0,0,1,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9107",0,0,0,1,-2,39,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"9108",0,0,0,9,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9109",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9110",0,0,0,0,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"9111",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9112",0,0,0,3,0,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9113",0,2,0,7,-1,1,-1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"9114",0,1,0,6,-21,21,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"9115",0,0,0,6,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9116",0,0,0,1,-1,1,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"9117",0,0,0,8,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9118",0,0,1,2,-1,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9119",0,0,0,2,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9120",0,0,0,0,0,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9121",0,0,0,8,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9122",0,0,0,1,-131,131,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9123",0,0,0,3,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9124",0,0,0,0,-3,3,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"9125",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9126",0,0,1,16,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9127",0,0,0,0,53,6,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9128",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9129",0,0,0,1,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9130",0,0,0,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"9131",0,0,0,0,-1,1,-1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2
"9132",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"9133",0,0,0,1,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9134",0,1,2,11,805,180,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9135",0,0,0,0,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"9136",0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"9137",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9138",0,0,0,1,-3,4,-1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2
"9139",0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9140",0,0,0,0,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9141",0,0,0,0,0,0,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9142",0,0,0,2,-40,40,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
"9143",0,0,0,10,0,0,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9144",0,0,0,2,-32,32,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9145",0,0,0,3,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9146",0,0,0,12,21,154,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9147",0,2,0,2,111,173,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"9148",1,0,2,1,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9149",0,0,0,1,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9150",0,0,0,1,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9151",0,0,0,2,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9152",0,0,0,2,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"9153",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"9154",0,0,0,4,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9155",0,0,0,11,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9156",1,0,0,16,-68,68,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9157",0,0,1,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9158",0,0,0,1,NA,3711,-1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
"9159",0,0,0,1,-1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"9160",0,0,0,1,0,0,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"9161",0,0,0,3,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9162",0,0,0,6,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9163",0,0,0,4,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9164",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9165",0,0,0,6,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9166",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9167",0,0,0,39,-336,336,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9168",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9169",0,0,0,7,331,626,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9170",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"9171",0,0,0,4,-1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"9172",0,0,0,0,0,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9173",0,0,0,1,-1,1,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"9174",0,0,0,4,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9175",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"9176",0,0,1,3,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9177",0,0,0,0,-1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9178",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9179",0,0,0,1,NA,12,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9180",0,0,0,0,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9181",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9182",0,0,0,11,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9183",0,1,0,10,-58,118,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"9184",0,0,0,6,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9185",0,0,0,11,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9186",0,0,0,6,40,245,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9187",0,0,0,2,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9188",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9189",0,0,0,7,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9190",0,0,0,0,-4,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"9191",0,0,0,12,-40,40,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9192",0,0,0,2,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"9193",0,0,0,2,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9194",0,0,0,27,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9195",0,0,0,3,-60,60,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9196",0,0,0,21,-33,33,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"9197",0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"9198",0,0,0,1,NA,33,-1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"9199",0,0,0,2,-1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"9200",0,0,0,2,NA,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9201",0,1,0,3,NA,369,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9202",0,0,0,0,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9203",0,0,0,1,-9,9,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9204",0,0,0,4,-170,170,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9205",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9206",0,0,0,7,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9207",0,0,0,4,-6,6,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"9208",1,1,0,2,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9209",0,0,0,0,-1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"9210",0,0,0,1,NA,580,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"9211",0,0,0,2,-55,55,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9212",0,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"9213",0,0,1,8,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9214",0,0,0,5,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"9215",0,0,0,14,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9216",0,0,0,0,-1,1,-1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"9217",0,0,0,4,96,543,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9218",0,0,0,2,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"9219",4,0,0,3,-414,372,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9220",0,0,0,2,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9221",0,0,0,10,302,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9222",0,0,0,3,0,0,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9223",0,0,0,2,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9224",0,0,0,3,-230,230,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9225",0,0,0,6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9226",0,0,0,20,-3,3,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9227",0,0,0,1,-15,15,-1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
"9228",0,0,0,5,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9229",0,1,0,3,-119,119,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9230",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9231",0,0,0,2,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9232",0,0,0,4,-29,29,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9233",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9234",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"9235",0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"9236",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9237",0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"9238",0,0,0,3,-1,1,-1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2
"9239",0,0,0,1,-40,41,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"9240",0,0,0,0,-4,4,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"9241",0,0,0,8,-35,35,-1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"9242",0,0,0,0,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"9243",0,0,0,3,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9244",0,0,0,0,-1,1,-1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"9245",1,0,0,10,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"9246",0,0,0,2,-64,64,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9247",0,0,0,0,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"9248",0,0,0,1,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"9249",0,0,0,0,-1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2
"9250",0,0,0,6,0,0,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"9251",0,0,0,1,0,0,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"9252",0,0,0,1,-1,3608,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"9253",0,2,2,2,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"9254",0,0,0,11,-122,118,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
